text,type,start,end,method,article_url,article_domain,context
Why Mancunians,PERSON,15,29,simple,https://www.manchestereveningnews.co.uk/special-features/mancunians-most-salary-shy-uk-31444034,manchestereveningnews.co.uk,[UNTRANSLATED] Why Mancunians are some of the most  salary shy  in the united kingdom 
India,LOCATION,15,20,simple,https://www.wthr.com/article/news/investigations/13-investigates/indiana-governor-mike-braun-investigation-audit-state-economic-development-agency-iedc/531-cd4a3c29-2c2b-40fd-804a-6a6803ef1d7f,wthr.com,[UNTRANSLATED] Indiana governor announces investigation and audit of IEDC
Cambodia,LOCATION,15,23,simple,https://www.fibre2fashion.com/news/textile-news/cambodia-drafts-new-procedure-to-secure-continued-access-to-us-market-302246-newsdetails.htm,fibre2fashion.com,[UNTRANSLATED] Cambodia drafts new procedure to secure continued access to US market
IBM,ORGANIZATION,27,30,simple,https://www.ibm.com/artificial-intelligence/ai-ethics,ibm.com,[UNTRANSLATED] AI Ethics | IBM
Up Staff Selection Commission,ORGANIZATION,28,57,simple,https://www.freepressjournal.in/education/manipur-sets-up-staff-selection-commission-to-streamline-govt-job-recruitment,freepressjournal.in,[UNTRANSLATED] Manipur Sets Up Staff Selection Commission To Streamline Govt Job Recruitment
Manipur Sets Up,PERSON,15,30,simple,https://www.freepressjournal.in/education/manipur-sets-up-staff-selection-commission-to-streamline-govt-job-recruitment,freepressjournal.in,[UNTRANSLATED] Manipur Sets Up Staff Selection Commission To Streamline Govt Job Recruitment
To Streamline Govt,PERSON,58,76,simple,https://www.freepressjournal.in/education/manipur-sets-up-staff-selection-commission-to-streamline-govt-job-recruitment,freepressjournal.in,[UNTRANSLATED] Manipur Sets Up Staff Selection Commission To Streamline Govt Job Recruitment
Job Recruitment,PERSON,77,92,simple,https://www.freepressjournal.in/education/manipur-sets-up-staff-selection-commission-to-streamline-govt-job-recruitment,freepressjournal.in,[UNTRANSLATED] Manipur Sets Up Staff Selection Commission To Streamline Govt Job Recruitment
Several Luxury Items,PERSON,15,35,simple,https://zeenews.india.com/economy/several-luxury-items-including-watches-sunglasses-costing-above-rs-10-lakh-to-attract-1-tax-collected-at-source-2890228.html,zeenews.india.com,"[UNTRANSLATED] Several Luxury Items , Including Watches , Sunglasses , Costing Above Rs 10 Lakh To Attract 1 % Tax Collected At Source"
Lakh To Attract,PERSON,91,106,simple,https://zeenews.india.com/economy/several-luxury-items-including-watches-sunglasses-costing-above-rs-10-lakh-to-attract-1-tax-collected-at-source-2890228.html,zeenews.india.com,"[UNTRANSLATED] Several Luxury Items , Including Watches , Sunglasses , Costing Above Rs 10 Lakh To Attract 1 % Tax Collected At Source"
Shell,ORGANIZATION,47,52,simple,https://www.finsmes.com/2025/04/keycard-launches-pre-sale-for-shell-the-most-open-modular-hardware-wallet-to-date.html,finsmes.com,"[UNTRANSLATED] Keycard Launches Pre - Sale for Shell : The Most Open , Modular Hardware Wallet to Date"
Keycard Launches Pre,PERSON,15,35,simple,https://www.finsmes.com/2025/04/keycard-launches-pre-sale-for-shell-the-most-open-modular-hardware-wallet-to-date.html,finsmes.com,"[UNTRANSLATED] Keycard Launches Pre - Sale for Shell : The Most Open , Modular Hardware Wallet to Date"
The Most Open,PERSON,55,68,simple,https://www.finsmes.com/2025/04/keycard-launches-pre-sale-for-shell-the-most-open-modular-hardware-wallet-to-date.html,finsmes.com,"[UNTRANSLATED] Keycard Launches Pre - Sale for Shell : The Most Open , Modular Hardware Wallet to Date"
Modular Hardware Wallet,PERSON,71,94,simple,https://www.finsmes.com/2025/04/keycard-launches-pre-sale-for-shell-the-most-open-modular-hardware-wallet-to-date.html,finsmes.com,"[UNTRANSLATED] Keycard Launches Pre - Sale for Shell : The Most Open , Modular Hardware Wallet to Date"
Berlin,LOCATION,71,77,simple,https://www.camer.be/89100/34:31/allemagne-mort-suspecte-dun-camerounais-a-berlin-la-famille-exige-transparence-germany.html,camer.be,[UNTRANSLATED] Actualités ALLEMAGNE :: Mort suspecte dun Camerounais à Berlin : La famille exige transparence :: GERMANY News
Premios Ibiza,PERSON,15,28,simple,https://www.diariodeibiza.es/ibiza/2025/04/25/santa-eularia-recibe-premio-nacional-116726444.html,diariodeibiza.es,[UNTRANSLATED] Premios Ibiza | Santa Eulària recibe el premio nacional Audaz de Transparencia Local por sus políticas de publicidad activa
Transparencia Local,PERSON,80,99,simple,https://www.diariodeibiza.es/ibiza/2025/04/25/santa-eularia-recibe-premio-nacional-116726444.html,diariodeibiza.es,[UNTRANSLATED] Premios Ibiza | Santa Eulària recibe el premio nacional Audaz de Transparencia Local por sus políticas de publicidad activa
El Parlamento,PERSON,15,28,simple,https://www.abc.es/espana/andalucia/parlamento-andalucia-tercero-transparente-espana-20250425114302-nts.html,abc.es,[UNTRANSLATED] El Parlamento de Andalucía es el tercero más transparente de España
Normas Internacionales,PERSON,65,87,simple,https://www.lanacion.com.py/negocios/2025/04/22/bcp-inicia-proceso-de-adopcion-de-las-normas-internacionales-de-informacion-financiera/,lanacion.com.py,[UNTRANSLATED] La Nación / BCP inicia proceso de adopción de las Normas Internacionales de Información Financiera
