text,type,start,end,method,article_url,article_domain,context
Retain Their Titles,PERSON,42,61,simple,https://www.ewrestlingnews.com/news/tna/moose-the-elegance-brand-retain-their-titles-at-tna-rebellion-2025,ewrestlingnews.com,[UNTRANSLATED] Moose & The Elegance Brand Retain Their Titles At TNA Rebellion 2025
Steve Maclin Previews International,ORGANIZATION,15,50,simple,https://411mania.com/wrestling/steve-maclin-previews-international-title-match-tna-rebellion/,411mania.com,[UNTRANSLATED] Steve Maclin Previews International Title Match With Eric Young At TNA Rebellion
Steve Maclin Previews,PERSON,15,36,simple,https://411mania.com/wrestling/steve-maclin-previews-international-title-match-tna-rebellion/,411mania.com,[UNTRANSLATED] Steve Maclin Previews International Title Match With Eric Young At TNA Rebellion
With Eric Young,PERSON,63,78,simple,https://411mania.com/wrestling/steve-maclin-previews-international-title-match-tna-rebellion/,411mania.com,[UNTRANSLATED] Steve Maclin Previews International Title Match With Eric Young At TNA Rebellion
Star Wars Just,PERSON,15,29,simple,https://screenrant.com/star-wars-princess-leia-mon-mothma-story-twisted/,screenrant.com,[UNTRANSLATED] Star Wars Just Made One Princess Leia Story Feel REALLY Twisted
Made One Princess,PERSON,30,47,simple,https://screenrant.com/star-wars-princess-leia-mon-mothma-story-twisted/,screenrant.com,[UNTRANSLATED] Star Wars Just Made One Princess Leia Story Feel REALLY Twisted
Leia Story Feel,PERSON,48,63,simple,https://screenrant.com/star-wars-princess-leia-mon-mothma-story-twisted/,screenrant.com,[UNTRANSLATED] Star Wars Just Made One Princess Leia Story Feel REALLY Twisted
Rebellion Cigars,PERSON,26,42,simple,https://halfwheel.com/pca-2025-rebellion-cigars/449131/,halfwheel.com,[UNTRANSLATED] PCA 2025 : Rebellion Cigars
Trump Tower,PERSON,34,45,simple,https://www.dailymail.co.uk/news/article-14641209/climate-change-protestors-trump-tower-deface-presidential-placard.html,dailymail.co.uk,[UNTRANSLATED] Protester breaches Trump Tower to deface presidential placard
Actor Explains Episode,PERSON,30,52,simple,https://www.comingsoon.net/tv/news/1960342-andor-season-2-episode-3-ending-mon-mothma-dance-explained,comingsoon.net,[UNTRANSLATED] Andor Season 2 Actor Explains Episode 3 Ending & Mon Mothma Dance
Mon Mothma Dance,PERSON,64,80,simple,https://www.comingsoon.net/tv/news/1960342-andor-season-2-episode-3-ending-mon-mothma-dance-explained,comingsoon.net,[UNTRANSLATED] Andor Season 2 Actor Explains Episode 3 Ending & Mon Mothma Dance
Good American Family,PERSON,53,73,simple,https://www.lemonde.fr/culture/article/2025/04/22/les-series-de-la-semaine-andor-good-american-family-etoile-mid-century-modern-et-no-man-s-land_6598622_3246.html,lemonde.fr,"[UNTRANSLATED] Les séries de la semaine :  Andor  ,  Good American Family  ,  Etoile  ,  Mid - Century Modern  et  No Man Land "
Century Modern,PERSON,95,109,simple,https://www.lemonde.fr/culture/article/2025/04/22/les-series-de-la-semaine-andor-good-american-family-etoile-mid-century-modern-et-no-man-s-land_6598622_3246.html,lemonde.fr,"[UNTRANSLATED] Les séries de la semaine :  Andor  ,  Good American Family  ,  Etoile  ,  Mid - Century Modern  et  No Man Land "
No Man Land,PERSON,115,126,simple,https://www.lemonde.fr/culture/article/2025/04/22/les-series-de-la-semaine-andor-good-american-family-etoile-mid-century-modern-et-no-man-s-land_6598622_3246.html,lemonde.fr,"[UNTRANSLATED] Les séries de la semaine :  Andor  ,  Good American Family  ,  Etoile  ,  Mid - Century Modern  et  No Man Land "
Star Wars Story,PERSON,28,43,simple,https://www.lalibre.be/culture/cinema/2025/04/22/andor-a-star-wars-story-tony-gilroy-nous-mene-en-beaute-vers-rogue-one-5KZDB4MZ3FGHNIIDKBPR5KL6XQ/,lalibre.be,[UNTRANSLATED]   Andor  : A Star Wars Story : Tony Gilroy nous mène en beauté vers  Rogue One  
Tony Gilroy,PERSON,46,57,simple,https://www.lalibre.be/culture/cinema/2025/04/22/andor-a-star-wars-story-tony-gilroy-nous-mene-en-beaute-vers-rogue-one-5KZDB4MZ3FGHNIIDKBPR5KL6XQ/,lalibre.be,[UNTRANSLATED]   Andor  : A Star Wars Story : Tony Gilroy nous mène en beauté vers  Rogue One  
Rogue One,PERSON,84,93,simple,https://www.lalibre.be/culture/cinema/2025/04/22/andor-a-star-wars-story-tony-gilroy-nous-mene-en-beaute-vers-rogue-one-5KZDB4MZ3FGHNIIDKBPR5KL6XQ/,lalibre.be,[UNTRANSLATED]   Andor  : A Star Wars Story : Tony Gilroy nous mène en beauté vers  Rogue One  
Star Wars,PERSON,67,76,simple,https://www.allocine.fr:443/article/fichearticle_gen_carticle=1000140067.html,allocine.fr,[UNTRANSLATED] Andor  : comme se terminait la saison 1 de la série Star Wars  ? Explication de la fin
Congo,LOCATION,15,20,simple,https://fr.allafrica.com/stories/202504240278.html,fr.allafrica.com,[UNTRANSLATED] Congo - Kinshasa : Maxime Prévôt salue laccord de trêve entre la RDC et le M23
Kinshasa,LOCATION,23,31,simple,https://fr.allafrica.com/stories/202504240278.html,fr.allafrica.com,[UNTRANSLATED] Congo - Kinshasa : Maxime Prévôt salue laccord de trêve entre la RDC et le M23
Disney,ORGANIZATION,75,81,simple,https://lequotidien.lu/culture/serie-andor-suite-et-fin-du-thriller-politique-de-disney/,lequotidien.lu,"[UNTRANSLATED]  [ Série ] « Andor », suite et fin du thriller politique de Disney"
Plano,LOCATION,53,58,simple,https://www.macommune.info/controle-en-train-de-fumer-un-joint-a-planoise-il-se-rebelle/,macommune.info,"[UNTRANSLATED] Contrôlé en train de fumer un joint à Planoise , il se rebelle"
Mamadou Koulibaly,PERSON,86,103,simple,https://connectionivoirienne.net/2025/04/22/quand-la-roue-tourne-de-la-rebellion-a-la-defense-du-statu-quo-par-mamadou-koulibaly/,connectionivoirienne.net,[UNTRANSLATED] Quand la roue tourne : De la rébellion à la défense du statu quo ( par Mamadou Koulibaly ) 
Trinidad,LOCATION,50,58,simple,https://www.eltiempo.com/justicia/jep-colombia/jep-otorga-nueva-amnistia-a-simon-trinidad-por-los-delitos-de-rebelion-y-dano-en-bien-ajeno-3447313,eltiempo.com,[UNTRANSLATED] JEP otorga nueva amnistía a  Simón Trinidad  por los delitos de rebelión y daño en bien ajeno
Trinidad,LOCATION,39,47,simple,https://www.lasillavacia.com/en-vivo/nueva-amnistia-a-simon-trinidad-asi-lo-dicto-la-jep/,lasillavacia.com,"[UNTRANSLATED] Nueva amnistía a  Simón Trinidad , así lo dictó la JEP"
