text,type,start,end,method,article_url,article_domain,context
Barra Mansa,PERSON,65,76,simple,https://odia.ig.com.br/barra-mansa/2025/04/7043072-mais-de-50-animais-silvestres-foram-resgatados-em-barra-mansa-neste-ano.html,odia.ig.com.br,"[UNTRANSLATED] Mais de 50 animais silvestres foram resgatados em Barra Mansa neste ano | Barra Mansa - Notícias , fotos e vídeos"
Germany,LOCATION,50,57,simple,https://www.yahoo.com/news/report-johann-wadephul-become-germanys-113225816.html,yahoo.com,[UNTRANSLATED] Report : Johann Wadephul to become Germany new foreign minister
Johann Wadephul,PERSON,24,39,simple,https://www.yahoo.com/news/report-johann-wadephul-become-germanys-113225816.html,yahoo.com,[UNTRANSLATED] Report : Johann Wadephul to become Germany new foreign minister
Germany,LOCATION,15,22,simple,https://www.brecorder.com/news/40359236/germany-halts-flights-carrying-afghans-deemed-vulnerable,brecorder.com,[UNTRANSLATED] Germany halts flights carrying Afghans deemed vulnerable - World
Germany,LOCATION,50,57,simple,https://www.yahoo.com/news/report-johann-wadephul-become-germanys-121740238.html,yahoo.com,[UNTRANSLATED] Report : Johann Wadephul to become Germany new foreign minister
Johann Wadephul,PERSON,24,39,simple,https://www.yahoo.com/news/report-johann-wadephul-become-germanys-121740238.html,yahoo.com,[UNTRANSLATED] Report : Johann Wadephul to become Germany new foreign minister
Leader May Get,PERSON,29,43,simple,https://patch.com/illinois/elmhurst/elmhurst-d205-leader-may-get-new-contract,patch.com,[UNTRANSLATED] Elmhurst D205 Leader May Get New Contract
Gladstone City Council,ORGANIZATION,38,60,simple,https://www.yahoo.com/news/unpaid-taxes-may-block-gladstone-210914041.html,yahoo.com,"[UNTRANSLATED] Unpaid taxes may block Gladstone City Council winner from taking office , city says"
Gladstone City,LOCATION,38,52,simple,https://www.yahoo.com/news/unpaid-taxes-may-block-gladstone-210914041.html,yahoo.com,"[UNTRANSLATED] Unpaid taxes may block Gladstone City Council winner from taking office , city says"
Bernard Fontana,PERSON,59,74,simple,https://www.latribune.fr/la-tribune-dimanche/dimanche-eco/edf-un-grand-oral-sous-haute-tension-pour-bernard-fontana-1023680.html,latribune.fr,[UNTRANSLATED] EDF : un grand oral sous haute tension pour Bernard Fontana
Bernard Fontana,PERSON,59,74,simple,http://www.latribune.fr/la-tribune-dimanche/dimanche-eco/edf-un-grand-oral-sous-haute-tension-pour-bernard-fontana-1023680.html,latribune.fr,[UNTRANSLATED] EDF : un grand oral sous haute tension pour Bernard Fontana
