text,type,start,end,method,article_url,article_domain,context
Alfonso Durazo,PERSON,15,29,simple,https://www.sdpnoticias.com/estados/sonora/alfonso-durazo-plan-sonora-logro-incremento-del-93-en-produccion-energetica/,sdpnoticias.com,[UNTRANSLATED] Alfonso Durazo : Plan Sonora logró incremento del 9 . 3 % en producción energética
Plan Sonora,PERSON,32,43,simple,https://www.sdpnoticias.com/estados/sonora/alfonso-durazo-plan-sonora-logro-incremento-del-93-en-produccion-energetica/,sdpnoticias.com,[UNTRANSLATED] Alfonso Durazo : Plan Sonora logró incremento del 9 . 3 % en producción energética
Intersolar Europe,PERSON,101,118,simple,https://www.europapress.es/comunicados/internacional-00907/noticia-comunicado-dyness-lista-presentar-soluciones-avanzadas-almacenamiento-energia-intersolar-europe-2025-20250425160102.html,europapress.es,[UNTRANSLATED] Dyness está lista para presentar soluciones avanzadas de almacenamiento de energía en Intersolar Europe 2025
Shanghai,LOCATION,15,23,simple,https://www.prnewswire.com/news-releases/shanghai-electric-establece-importantes-alianzas-con-masdar-y-mawarid-para-proyectos-de-energia-renovable-302434776.html,prnewswire.com,[UNTRANSLATED] Shanghai Electric establece importantes alianzas con Masdar y Mawarid para proyectos de energía renovable
Shanghai Electric,PERSON,15,32,simple,https://www.prnewswire.com/news-releases/shanghai-electric-establece-importantes-alianzas-con-masdar-y-mawarid-para-proyectos-de-energia-renovable-302434776.html,prnewswire.com,[UNTRANSLATED] Shanghai Electric establece importantes alianzas con Masdar y Mawarid para proyectos de energía renovable
Erneuerbare Energie,PERSON,15,34,simple,https://www.meinbezirk.at/voitsberg/c-regionauten-community/erneuerbare-energie-in-zeiten-des-klimawandels-blackoutschutz-energieunabhaengigkeit-moeglich-was-herr-ing-patrick-giermaier-b-eng-geschaeftsfuehrer-der-et-plus-gmbh-dazu-sagt_a7280838,meinbezirk.at,"[UNTRANSLATED] Erneuerbare Energie in Zeiten des Klimawandels : Erneuerbare Energie in Zeiten des Klimawandels , Blackoutschutz , Energieunabhängigkeit möglich ? Was Herr Ing . Patrick Giermaier , B Eng - Geschäftsführer der ET Plus GmbH dazu sagt : "
Was Herr Ing,PERSON,162,174,simple,https://www.meinbezirk.at/voitsberg/c-regionauten-community/erneuerbare-energie-in-zeiten-des-klimawandels-blackoutschutz-energieunabhaengigkeit-moeglich-was-herr-ing-patrick-giermaier-b-eng-geschaeftsfuehrer-der-et-plus-gmbh-dazu-sagt_a7280838,meinbezirk.at,"[UNTRANSLATED] Erneuerbare Energie in Zeiten des Klimawandels : Erneuerbare Energie in Zeiten des Klimawandels , Blackoutschutz , Energieunabhängigkeit möglich ? Was Herr Ing . Patrick Giermaier , B Eng - Geschäftsführer der ET Plus GmbH dazu sagt : "
Patrick Giermaier,PERSON,177,194,simple,https://www.meinbezirk.at/voitsberg/c-regionauten-community/erneuerbare-energie-in-zeiten-des-klimawandels-blackoutschutz-energieunabhaengigkeit-moeglich-was-herr-ing-patrick-giermaier-b-eng-geschaeftsfuehrer-der-et-plus-gmbh-dazu-sagt_a7280838,meinbezirk.at,"[UNTRANSLATED] Erneuerbare Energie in Zeiten des Klimawandels : Erneuerbare Energie in Zeiten des Klimawandels , Blackoutschutz , Energieunabhängigkeit möglich ? Was Herr Ing . Patrick Giermaier , B Eng - Geschäftsführer der ET Plus GmbH dazu sagt : "
Earth Day,PERSON,34,43,simple,https://www.prnewswire.com/news-releases/zendure-feiert-den-earth-day-2025-mit-einem-engagement-fur-nachhaltige-energielosungen-302436792.html,prnewswire.com,[UNTRANSLATED] Zendure feiert den Earth Day 2025 mit einem Engagement für nachhaltige Energielösungen
Erneuerbare Energien,PERSON,15,35,simple,https://www.zeit.de/news/2025-04/25/werben-fuer-energiewende-ueber-50-angebote-zum-energie-tag,zeit.de,[UNTRANSLATED] Erneuerbare Energien : Werben für Energiewende - über 50 Angebote zum Energie - Tag
Dieses Mietshaus,PERSON,40,56,simple,https://www.chip.de/news/Wohnen-mit-Sonnenstrom-Dieses-Mietshaus-ist-auf-maximale-Energieeffizienz-ausgelegt_185934250.html,chip.de,[UNTRANSLATED] Wohnen mit Sonnenstrom : Dieses Mietshaus ist auf maximale Energieeffizienz ausgelegt
Chef Fatih Birol,PERSON,19,35,simple,https://www.diepresse.com/19602422/die-welt-sucht-sichere-und-leistbare-energie-aber-das-wichtigste-land-fehlt,diepresse.com,[UNTRANSLATED] IEA Chef Fatih Birol : Öl und Gas für Versorgungssicherheit entscheidend – DiePresse . com
