text,type,start,end,method,article_url,article_domain,context
Ahmed Souab,PERSON,47,58,simple,https://directinfo.webmanagercenter.com/2025/04/21/urgent-arrestation-de-lavocat-ahmed-souab-perquisition-a-son-domicile-et-transfert-a-la-lutte-antiterroriste/,directinfo.webmanagercenter.com,[UNTRANSLATED] Urgent – Arrestation de lavocat Ahmed Souab : perquisition à son domicile et transfert à la lutte antiterroriste
Milorad Dodik,PERSON,100,113,simple,https://www.sudouest.fr:443/international/confusion-en-bosnie-autour-d-une-possible-tentative-d-arrestation-du-chef-des-serbes-milorad-dodik-24154567.php,sudouest.fr,"[UNTRANSLATED] Confusion en Bosnie autour dune possible tentative darrestation du chef des Serbes , Milorad Dodik"
FBI,ORGANIZATION,54,57,simple,https://www.ledauphine.com/faits-divers-justice/2025/04/25/une-juge-arretee-par-le-fbi-pour-entrave-a-l-arrestation-d-un-migrant,ledauphine.com,[UNTRANSLATED] États - Unis . Une juge arrêtée par le FBI pour « entrave » à larrestation dun migrant
FBI,ORGANIZATION,54,57,simple,https://www.leprogres.fr/faits-divers-justice/2025/04/25/une-juge-arretee-par-le-fbi-pour-entrave-a-l-arrestation-d-un-migrant,leprogres.fr,[UNTRANSLATED] États - Unis . Une juge arrêtée par le FBI pour « entrave » à larrestation dun migrant
FBI,ORGANIZATION,15,18,simple,https://www.aciprensa.com/noticias/112747/fbi-acusa-a-jueza-y-exdirectora-de-catholic-charities-de-ocultar-a-inmigrante-para-evitar-su-arresto,aciprensa.com,[UNTRANSLATED] FBI acusa a jueza y exdirectora de Catholic Charities de ocultar a inmigrante para evitar su arresto
Catholic Charities,PERSON,50,68,simple,https://www.aciprensa.com/noticias/112747/fbi-acusa-a-jueza-y-exdirectora-de-catholic-charities-de-ocultar-a-inmigrante-para-evitar-su-arresto,aciprensa.com,[UNTRANSLATED] FBI acusa a jueza y exdirectora de Catholic Charities de ocultar a inmigrante para evitar su arresto
FBI,ORGANIZATION,18,21,simple,https://www.heraldo.es/noticias/internacional/2025/04/25/fbi-arresta-jueza-acusada-obstruir-detencion-migrante-irregular-estados-unidos-1818224.html,heraldo.es,[UNTRANSLATED] El FBI arresta a una jueza acusada de obstruir la detención de un migrante irregular en EE . UU . 
FBI,ORGANIZATION,36,39,simple,https://www.elfinanciero.com.mx/mundo/2025/04/25/escandalo-de-trump-fbi-arresta-a-juez-por-proteger-a-migrante-de-deportacion/,elfinanciero.com.mx,[UNTRANSLATED] Escándalo de Trump : FBI arresta a juez por proteger a migrante de deportación
El Gobierno,PERSON,15,26,simple,https://www.vozpopuli.com/internacional/el-gobierno-de-trump-detiene-a-una-jueza-por-obstruir-las-deportaciones-de-inmigrantes.html,vozpopuli.com,[UNTRANSLATED] El Gobierno de Trump detiene a una jueza por obstruir las deportaciones de inmigrantes
FBI,ORGANIZATION,63,66,simple,https://www.eluniversal.com.mx/mundo/migrante-al-que-defendio-una-jueza-detenida-por-el-fbi-es-mexicano-ella-esta-acusada-de-obstruir-el-arresto/,eluniversal.com.mx,[UNTRANSLATED] Migrante al que ayudó una jueza detenida por el FBI es mexicano ; ella está acusada de obstruir el arresto
FBI,ORGANIZATION,18,21,simple,https://www.telemundo.com/noticias/noticias-telemundo/inmigracion/el-fbi-arresta-a-una-jueza-de-wisconsin-a-quien-acusa-de-obstruir-la-d-rcna203009,telemundo.com,[UNTRANSLATED] El FBI arresta a una jueza de Wisconsin a quien acusa de obstruir la detención de un inmigrante hispano
FBI,ORGANIZATION,18,21,simple,https://www.elperiodico.com/es/internacional/20250425/trump-cruzada-migrantes-fbi-arresto-jueza-obstruir-116739359,elperiodico.com,[UNTRANSLATED] El FBI detiene a una jueza acusada de obstruir el arresto de un migrante sin papeles
El Supremo,PERSON,15,25,simple,https://www.europapress.es/internacional/noticia-supremo-brasil-revoca-arresto-domiciliario-ciudadano-bulgaro-espana-pide-extradicion-20250424074043.html,europapress.es,[UNTRANSLATED] El Supremo de Brasil revoca el arresto domiciliario a un ciudadano búlgaro del que España pide su extradición
FBI,ORGANIZATION,18,21,simple,https://www.huffingtonpost.es/global/el-fbi-arresta-primera-vez-jueza-acusada-obstruir-detencion-migrante-irregular.html,huffingtonpost.es,[UNTRANSLATED] El FBI arresta por primera vez a una jueza acusada de obstruir la detención de un migrante irregular
Papa Francisco,PERSON,107,121,simple,https://www.20minutos.es/internacional/italia-asegura-que-no-congelo-ninguna-orden-arresto-putin-por-si-acudia-funeral-papa-francisco-5703789/,20minutos.es,[UNTRANSLATED] Italia asegura que no congeló ninguna orden de arresto a Putin por si acudía al funeral del Papa Francisco
FBI,ORGANIZATION,21,24,simple,https://www.abendblatt.de/politik/article408866635/festnahme-eines-migranten-behindert-fbi-nimmt-richterin-fest.html,abendblatt.de,[UNTRANSLATED] USA : FBI nimmt Richterin fest – weil sie Festnahme eines Migranten „ behinderte  
FBI,ORGANIZATION,21,24,simple,https://www.morgenpost.de/politik/article408866635/festnahme-eines-migranten-behindert-fbi-nimmt-richterin-fest.html,morgenpost.de,[UNTRANSLATED] USA : FBI nimmt Richterin fest – weil sie Festnahme eines Migranten „ behinderte  
FBI,ORGANIZATION,21,24,simple,https://www.thueringer-allgemeine.de/politik/article408866635/festnahme-eines-migranten-behindert-fbi-nimmt-richterin-fest.html,thueringer-allgemeine.de,[UNTRANSLATED] USA : FBI nimmt Richterin fest – weil sie Festnahme eines Migranten „ behinderte  
Separatistenchef Dodik,PERSON,41,63,simple,https://www.derstandard.at/consent/tcf/story/3000000267068/verhaftung-von-serbischem-separatistenchef-dodik-gescheitert,derstandard.at,[UNTRANSLATED] Verhaftung von serbischem Separatistenchef Dodik gescheitert
FBI,ORGANIZATION,21,24,simple,https://www.otz.de/politik/article408866635/festnahme-eines-migranten-behindert-fbi-nimmt-richterin-fest.html,otz.de,[UNTRANSLATED] USA : FBI nimmt Richterin fest – weil sie Festnahme eines Migranten „ behinderte  
Zwei Polizisten,PERSON,42,57,simple,https://www.stern.de/gesellschaft/regional/hessen/schlaege--tritte--bisse--zwei-polizisten-bei-festnahme-in-niedernhausen-verletzt-35673066.html,stern.de,"[UNTRANSLATED] Schläge , Tritte , Bisse : Zwei Polizisten bei Festnahme in Niedernhausen verletzt"
Zwei Polizisten,PERSON,15,30,simple,https://www.welt.de/regionales/hessen/article256020712/Zwei-Polizisten-bei-Festnahme-in-Niedernhausen-verletzt.html,welt.de,[UNTRANSLATED] Zwei Polizisten bei Festnahme in Niedernhausen verletzt
FBI,ORGANIZATION,15,18,simple,https://www.tagesschau.de/ausland/amerika/usa-festnahme-richterin-100.html,tagesschau.de,[UNTRANSLATED] FBI nimmt US - Richterin fest
FBI,ORGANIZATION,26,29,simple,https://portal.sina.com.hk/news-intl/sina/2025/04/26/1171860/%E7%BE%8E%E5%9C%8B%E4%B8%8A%E6%BC%94%E7%BD%95%E8%A6%8B%E4%B8%80%E5%B9%95%EF%BC%9Afbi%E8%A1%9D%E9%80%B2%E6%B3%95%E5%BA%AD%E9%80%AE%E6%8D%95%E6%B3%95%E5%AE%98-%E6%B6%89%E7%89%B9%E6%9C%97%E6%99%AE/,portal.sina.com.hk,[UNTRANSLATED] 美國上演罕見一幕 ： FBI衝進法庭逮捕法官 涉特朗普移民執法衝突
FBI,ORGANIZATION,26,29,simple,https://www.163.com/dy/article/JU1TOGB305198CJN.html,163.com,[UNTRANSLATED] 美国上演罕见一幕 ： FBI冲进法庭逮捕法官 涉特朗普移民执法冲突
FBI,ORGANIZATION,26,29,simple,https://www.wenxuecity.com/news/2025/04/26/126137324.html,wenxuecity.com,[UNTRANSLATED] 美国上演罕见一幕 ： FBI冲进威州法院拘捕法官
FBI,ORGANIZATION,26,29,simple,https://news.qq.com/rain/a/20250426A013HZ00,news.qq.com,[UNTRANSLATED] 美国上演罕见一幕 ： FBI冲进法庭逮捕法官 涉特朗普移民执法冲突 _ 腾讯新闻
FBI,ORGANIZATION,26,29,simple,https://news.ifeng.com/c/8irSHcV26BH,news.ifeng.com,[UNTRANSLATED] 美国上演罕见一幕 ： FBI冲进法院拘捕法官
FBI,ORGANIZATION,26,29,simple,https://finance.eastmoney.com/a/202504263389378895.html,finance.eastmoney.com,[UNTRANSLATED] 美国上演罕见一幕 ： FBI冲进法院拘捕法官 涉特朗普移民执法冲突 _ 东方财富网
FBI,ORGANIZATION,30,33,simple,https://news.ltn.com.tw/news/world/breakingnews/5023985,news.ltn.com.tw,[UNTRANSLATED] 和川普打擊移民槓上 美國法官被FBI逮捕 - 國際
FBI,ORGANIZATION,17,20,simple,https://www.fnnews.com/news/202504260300379905,fnnews.com,"[UNTRANSLATED] 미 FBI , 위스콘신주 판사 체포 … 불법 이민자 도왔다  "
FBI,ORGANIZATION,17,20,simple,https://biz.heraldcorp.com/article/10474423,biz.heraldcorp.com,"[UNTRANSLATED] 美 FBI , 법원서 현직 판사 체포 … 불법체류자 도주 도운 혐의"
FBI,ORGANIZATION,17,20,simple,https://biz.heraldcorp.com:443/article/10474423,biz.heraldcorp.com,"[UNTRANSLATED] 美 FBI , 법원서 현직 판사 체포 … 불법체류자 도주 도운 혐의"
NASA,ORGANIZATION,17,21,simple,http://www.koreatimes.com/article/20250425/1561887,koreatimes.com,"[UNTRANSLATED]   NASA 국장 후보자 , 카지노에 부도수표 지불해 체포 이력  "
Israel,LOCATION,15,21,simple,https://www.lapresse.it/esteri/2025/04/24/israele-cpi-riconsiderare-obiezioni-su-mandati-arresto-netanyahu-gallant/,lapresse.it,"[UNTRANSLATED] Israele , Cpi :  Riconsiderare obiezioni su mandati arresto Netanyahu - Gallant  "
Eduardo Sabbiese,PERSON,38,54,simple,https://www.ilfoglio.it/televisione/2025/04/23/news/dopo-mesi-di-assenza-eduardo-sabbiese-ritorna-in-un-posto-al-sole-7647353/,ilfoglio.it,"[UNTRANSLATED] Dopo mesi di assenza , Eduardo Sabbiese ritorna in Un posto al sole"
La Prealpina,PERSON,79,91,simple,https://www.prealpina.it/pages/distrugge-il-braccialetto-elettronico-35enne-ai-domiciliari-376636.html,prealpina.it,"[UNTRANSLATED] Distrugge il braccialetto elettronico : 35enne ai domiciliari | La Prealpina - Quotidiano storico di Varese , Altomilanese e Vco . "
