text,type,start,end,method,article_url,article_domain,context
Estados Unidos,PERSON,35,49,simple,https://www.perfil.com/noticias/economia/caputo-viaja-a-estados-unidos-para-reunirse-con-el-fmi-y-el-banco-mundial-tras-la-flexibilizacion-del-cepo.phtml,perfil.com,[UNTRANSLATED] Luis Caputo viaja a Estados Unidos para reunirse con el FMI y el Banco Mundial tras la flexibilización del cepo
Banco Mundial,PERSON,80,93,simple,https://www.perfil.com/noticias/economia/caputo-viaja-a-estados-unidos-para-reunirse-con-el-fmi-y-el-banco-mundial-tras-la-flexibilizacion-del-cepo.phtml,perfil.com,[UNTRANSLATED] Luis Caputo viaja a Estados Unidos para reunirse con el FMI y el Banco Mundial tras la flexibilización del cepo
Semana Santa,PERSON,85,97,simple,https://www.portafolio.co/mis-finanzas/ahorro/como-poner-en-orden-tus-finanzas-en-5-pasos-tras-las-vacaciones-de-semana-santa-628389,portafolio.co,[UNTRANSLATED]  ¿ Cómo poner en orden tus finanzas en 5 pasos tras las vacaciones de Semana Santa ? | Ahorro | Mis finanzas
Bolivia,LOCATION,68,75,simple,https://www.eldeber.com.bo/escenas/lanzan-el-libro-sostenibilidad-y-finanzas-verdes-en-bolivia_512065/,eldeber.com.bo,[UNTRANSLATED] Lanzan el libro  Sostenibilidad y finanzas verdes en Bolivia  
Vatican,LOCATION,54,61,simple,https://www.elsiglodetorreon.com.mx/noticia/2025/de-donde-provienen-los-ingresos-del-vaticano.html,elsiglodetorreon.com.mx,[UNTRANSLATED]  ¿ De dónde provienen los ingresos del Vaticano ? 
Financial Services Group,ORGANIZATION,38,62,simple,https://www.finanzen.net/nachricht/aktien/s-p-500-papier-pnc-financial-services-group-aktie-ueber-diese-dividende-koennen-sich-pnc-financial-services-group-anleger-freuen-14417765,finanzen.net,[UNTRANSLATED] S & P 500 - Papier PNC Financial Services Group - Aktie : Über diese Dividende können sich PNC Financial Services Group - Anleger freuen
Titel Citizens Financial Group,ORGANIZATION,27,57,simple,https://www.finanzen.ch/nachrichten/aktien/s-p-500-titel-citizens-financial-group-aktie-dieser-dividendenausschuettung-blicken-citizens-financial-group-aktionaere-entgegen-1034626887,finanzen.ch,[UNTRANSLATED] S & P 500 - Titel Citizens Financial Group - Aktie : Dieser Dividendenausschüttung blicken Citizens Financial Group - Aktionäre entgegen
Citizens Financial Group,ORGANIZATION,106,130,simple,https://www.finanzen.ch/nachrichten/aktien/s-p-500-titel-citizens-financial-group-aktie-dieser-dividendenausschuettung-blicken-citizens-financial-group-aktionaere-entgegen-1034626887,finanzen.ch,[UNTRANSLATED] S & P 500 - Titel Citizens Financial Group - Aktie : Dieser Dividendenausschüttung blicken Citizens Financial Group - Aktionäre entgegen
Titel Citizens Financial,PERSON,27,51,simple,https://www.finanzen.ch/nachrichten/aktien/s-p-500-titel-citizens-financial-group-aktie-dieser-dividendenausschuettung-blicken-citizens-financial-group-aktionaere-entgegen-1034626887,finanzen.ch,[UNTRANSLATED] S & P 500 - Titel Citizens Financial Group - Aktie : Dieser Dividendenausschüttung blicken Citizens Financial Group - Aktionäre entgegen
Diese Aktien,PERSON,32,44,simple,https://www.finanzen.net/nachricht/aktien/kaufempfehlungen-kw-17-favoriten-der-finanzprofis-diese-aktien-empfehlen-experten-zu-kaufen-14412985,finanzen.net,[UNTRANSLATED] Kaufempfehlung : Diese Aktien stehen auf den Expertenlisten ganz oben
Boeing,ORGANIZATION,75,81,simple,https://www.finanzen.net/nachricht/aktien/podcast-hot-stocks-heute-novo-nordisk-aktie-boden-bei-50-euro-boeing-hat-luft-nach-oben-14421163,finanzen.net,[UNTRANSLATED] Hot Stocks heute : Novo Nordisk Aktie : Boden bei 50 Euro - Boeing hat Luft nach oben
Hot Stocks,PERSON,15,25,simple,https://www.finanzen.net/nachricht/aktien/podcast-hot-stocks-heute-novo-nordisk-aktie-boden-bei-50-euro-boeing-hat-luft-nach-oben-14421163,finanzen.net,[UNTRANSLATED] Hot Stocks heute : Novo Nordisk Aktie : Boden bei 50 Euro - Boeing hat Luft nach oben
Novo Nordisk Aktie,PERSON,34,52,simple,https://www.finanzen.net/nachricht/aktien/podcast-hot-stocks-heute-novo-nordisk-aktie-boden-bei-50-euro-boeing-hat-luft-nach-oben-14421163,finanzen.net,[UNTRANSLATED] Hot Stocks heute : Novo Nordisk Aktie : Boden bei 50 Euro - Boeing hat Luft nach oben
Hot Stocks,PERSON,15,25,simple,https://www.finanzen.net/nachricht/aktien/podcast-hot-stocks-heute-novo-nordisk-aktie-boden-bei-50-euro-boing-hat-luft-nach-oben-14421163,finanzen.net,[UNTRANSLATED] Hot Stocks heute : Novo Nordisk Aktie : Boden bei 50 Euro - Boing hat Luft nach oben
Novo Nordisk Aktie,PERSON,34,52,simple,https://www.finanzen.net/nachricht/aktien/podcast-hot-stocks-heute-novo-nordisk-aktie-boden-bei-50-euro-boing-hat-luft-nach-oben-14421163,finanzen.net,[UNTRANSLATED] Hot Stocks heute : Novo Nordisk Aktie : Boden bei 50 Euro - Boing hat Luft nach oben
Milliarden Euro,PERSON,18,33,simple,https://www.n-tv.de/politik/Steuern-sprudeln-im-Maerz-elf-Prozent-kraeftiger-article25720114.html,n-tv.de,[UNTRANSLATED] 86 Milliarden Euro eingenommen : Steuern sprudeln im März elf Prozent kräftiger
