text,type,start,end,method,article_url,article_domain,context
Gavin Newsom,PERSON,37,49,simple,https://larepublica.pe/datos-estados-unidos/2025/04/24/nueva-ley-firmada-por-gavin-newsom-en-california-amplia-los-delitos-que-permiten-incautar-vehiculos-a-conductores-lrtmus-2351040,larepublica.pe,[UNTRANSLATED] Nueva ley firmada por Gavin Newsom en California amplía los delitos que permiten incautar vehículos a conductores
Datos Estados Unidos,PERSON,187,207,simple,https://larepublica.pe/datos-estados-unidos/2025/04/21/ron-desantis-y-su-mala-noticia-para-petlovers-de-florida-esta-es-la-nueva-ley-que-afectara-vida-cotidiana-de-ciudadanos-y-sus-mascotas-lrtmus-1962429,larepublica.pe,[UNTRANSLATED] Ron DeSantis y su buena noticia para  petlover : esta es la nueva ley que afectará vida cotidiana de ciudadanos y sus mascotas este 2025 | Florida | ley de mascotas eeuu | Datos Estados Unidos
Casa Allende,PERSON,15,27,simple,https://www.emol.com/noticias/Nacional/2025/04/27/1164721/allende-valencia-crispi-escucha-legislacion.html,emol.com,[UNTRANSLATED] Casa Allende : Valencia lamenta filtración sobre escucha telefónica a Crispi y apunta a la  legislación actual  
El Gobierno,PERSON,15,26,simple,https://www.canarias7.es/politica/gobierno-pone-marcha-modo-canario-iniciar-cambios-20250422172109-nt.html,canarias7.es,[UNTRANSLATED] El Gobierno pone el marcha el « modo canario » para iniciar cambios en la legislación que regula el turismo
Nueva Ley,PERSON,15,24,simple,https://www.laopiniondemurcia.es/comunidad/2025/04/26/comunidad-trabaja-nueva-ley-fauna-116744381.html,laopiniondemurcia.es,[UNTRANSLATED] Nueva Ley de Fauna en la Región de Murcia | La Comunidad ya trabaja en una nueva Ley de Fauna
Mehr Gesetze,PERSON,15,27,simple,https://www.n-tv.de/politik/Buerokratie-in-Deutschland-reisst-Rekord-Marke-article25718177.html,n-tv.de,[UNTRANSLATED] Mehr Gesetze denn je : Bürokratie in Deutschland reißt Rekord - Marke
Grosser Rat,PERSON,83,94,simple,https://www.aargauerzeitung.ch/aargau/kanton-aargau/kanton-aargau-grosser-rat-fordert-mehr-mitspracherecht-in-notstandslagen-ld.2764053,aargauerzeitung.ch,[UNTRANSLATED] Notrecht - Nicht mehr « durchregieren » wie in der Coronapandemie ? Grosser Rat fordert mehr Mitspracherecht in Notlagen
Merck,ORGANIZATION,95,100,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65181202-interessante-einstiege-finden-biontech-bionxt-solutions-gilead-sciences-merck-co-475.htm,finanznachrichten.de,"[UNTRANSLATED] Interessante Einstiege finden - BioNTech , BioNxt Solutions , Gilead Sciences , Merck & Co . "
Gilead Sciences,ORGANIZATION,77,92,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65181202-interessante-einstiege-finden-biontech-bionxt-solutions-gilead-sciences-merck-co-475.htm,finanznachrichten.de,"[UNTRANSLATED] Interessante Einstiege finden - BioNTech , BioNxt Solutions , Gilead Sciences , Merck & Co . "
BioNTech,ORGANIZATION,47,55,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65181202-interessante-einstiege-finden-biontech-bionxt-solutions-gilead-sciences-merck-co-475.htm,finanznachrichten.de,"[UNTRANSLATED] Interessante Einstiege finden - BioNTech , BioNxt Solutions , Gilead Sciences , Merck & Co . "
Interessante Einstiege,PERSON,15,37,simple,https://www.finanznachrichten.de/nachrichten-2025-04/65181202-interessante-einstiege-finden-biontech-bionxt-solutions-gilead-sciences-merck-co-475.htm,finanznachrichten.de,"[UNTRANSLATED] Interessante Einstiege finden - BioNTech , BioNxt Solutions , Gilead Sciences , Merck & Co . "
Stadtwerke Waiblingen,PERSON,45,66,simple,https://www.zvw.de/lokales/waiblingen/warum-es-bei-abrechnungen-der-stadtwerke-waiblingen-zu-verz%C3%B6gerungen-kommt_arid-947527,zvw.de,[UNTRANSLATED] Warum es bei Abrechnungen der Stadtwerke Waiblingen zu Verzögerungen kommt - Nachrichten aus Waiblingen
Apple,ORGANIZATION,15,20,simple,"https://winfuture.de/news,150458.html",winfuture.de,[UNTRANSLATED] Apple iPad trifft auf Windows 11 : Emulation macht möglich
