text,type,start,end,method,article_url,article_domain,context
Iran,LOCATION,60,64,simple,https://www.meteoweb.eu/2025/04/russia-iniziera-fornire-gas-naturale-iran/1001782402/,meteoweb.eu,[UNTRANSLATED] La Russia inizierà a fornire gas naturale allIran entro lanno
Russia,LOCATION,18,24,simple,https://www.meteoweb.eu/2025/04/russia-iniziera-fornire-gas-naturale-iran/1001782402/,meteoweb.eu,[UNTRANSLATED] La Russia inizierà a fornire gas naturale allIran entro lanno
La Russia,PERSON,15,24,simple,https://www.meteoweb.eu/2025/04/russia-iniziera-fornire-gas-naturale-iran/1001782402/,meteoweb.eu,[UNTRANSLATED] La Russia inizierà a fornire gas naturale allIran entro lanno
Officine Luigi Resta,PERSON,15,35,simple,https://www.ecodibergamo.it/stories/premium/Economia/officine-luigi-resta-maxi-commessa-nucleare-inglese-o_2991929_11/,ecodibergamo.it,"[UNTRANSLATED] Officine Luigi Resta , maxi commessa per il nucleare inglese"
Piacenza Expo,PERSON,78,91,simple,https://www.piacenzasera.it/2025/04/idrogeno-nucleare-e-cyber-sicurezza-in-maggio-tre-eventi-a-piacenza-expo/590231/,piacenzasera.it,"[UNTRANSLATED] Idrogeno , nucleare e cyber sicurezza : in maggio tre eventi a Piacenza Expo"
Analisi Cdp,PERSON,110,121,simple,https://www.firstonline.info/nucleare-in-italia-opportunita-per-autonomia-energetica-ma-servono-regole-e-investimenti-analisi-cdp/,firstonline.info,"[UNTRANSLATED] Nucleare in Italia : opportunità per autonomia energetica , ma servono regole e investimenti . Analisi Cdp"
China,LOCATION,34,39,simple,https://observador.pt/2025/04/21/brasil-discute-com-china-investimentos-e-venda-de-ativos-de-energia-nuclear/,observador.pt,[UNTRANSLATED] Brasil discute com China investimentos e venda de ativos de energia nuclear
China,LOCATION,34,39,simple,https://www.dnoticias.pt/2025/4/22/446006-brasil-discute-com-china-investimentos-e-venda-de-activos-de-energia-nuclear/,dnoticias.pt,[UNTRANSLATED] Brasil discute com China investimentos e venda de activos de energia nuclear
China,LOCATION,26,31,simple,https://www.rtp.pt/noticias/mundo/xi-diz-que-china-nao-vai-parar-acao-climatica-apesar-das-mudancas-internacionais_n1649977,rtp.pt,[UNTRANSLATED] Xi diz que China não vai parar ao climática apesar das mudanças internacionais
China,LOCATION,26,31,simple,https://www.dnoticias.pt/2025/4/24/446332-xi-diz-que-china-nao-vai-parar-accao-climatica-apesar-das-mudancas-internacionais/,dnoticias.pt,[UNTRANSLATED] Xi diz que China não vai parar aco climática apesar das mudanças internacionais
China,LOCATION,34,39,simple,https://recordeuropa.com/noticias/mundo/brasil-discute-com-china-investimentos-e-venda-de-ativos-de-energia-nuclear-21-04-2025-270692,recordeuropa.com,[UNTRANSLATED] Brasil discute com China investimentos e venda de ativos de energia nuclear
China,LOCATION,15,20,simple,https://tribunaonline.com.br/internacional/china-ve-ira-como-parceiro-estrategico-critica-eua-e-declara-apoio-a-dialogo-237996,tribunaonline.com.br,"[UNTRANSLATED] China vê Irã como parceiro estratégico , critica EUA e declara apoio a diálogo | Tribuna Online"
Tribuna Online,PERSON,96,110,simple,https://tribunaonline.com.br/internacional/china-ve-ira-como-parceiro-estrategico-critica-eua-e-declara-apoio-a-dialogo-237996,tribunaonline.com.br,"[UNTRANSLATED] China vê Irã como parceiro estratégico , critica EUA e declara apoio a diálogo | Tribuna Online"
Niger,LOCATION,30,35,simple,https://guardian.ng/news/nigeria/metro/end-neglect-of-niger-delta-region-gas-flaring-foundation-tells-fg/,guardian.ng,"[UNTRANSLATED] End neglect of Niger Delta region , gas flaring , foundation tells FG"
Niger Delta,PERSON,30,41,simple,https://guardian.ng/news/nigeria/metro/end-neglect-of-niger-delta-region-gas-flaring-foundation-tells-fg/,guardian.ng,"[UNTRANSLATED] End neglect of Niger Delta region , gas flaring , foundation tells FG"
Environment Week,PERSON,15,31,simple,https://www.arabnews.com/node/2598136/saudi-arabia,arabnews.com,[UNTRANSLATED] Environment Week unites Saudis for a sustainable future
Lagos,LOCATION,15,20,simple,https://dailypost.ng/2025/04/27/lagos-govt-shuts-down-lekki-estate-over-untreated-wastewater-discharge/,dailypost.ng,[UNTRANSLATED] Lagos govt shuts down Lekki estate over untreated wastewater discharge
Oman,LOCATION,15,19,simple,https://timesofoman.com/article/157279-oman-participates-in-celebrations-marking-regional-environment-day-2025,timesofoman.com,[UNTRANSLATED] Oman participates in celebrations marking regional Environment Day 2025
Environment Day,PERSON,66,81,simple,https://timesofoman.com/article/157279-oman-participates-in-celebrations-marking-regional-environment-day-2025,timesofoman.com,[UNTRANSLATED] Oman participates in celebrations marking regional Environment Day 2025
Environment Agency,ORGANIZATION,97,115,simple,https://www.theguardian.com/environment/2025/apr/24/only-three-people-prosecuted-for-covering-up-sewage-spills,theguardian.com,[UNTRANSLATED] Only three people ever prosecuted for covering up England illegal sewage spills | Environment Agency
England,LOCATION,65,72,simple,https://www.theguardian.com/environment/2025/apr/24/only-three-people-prosecuted-for-covering-up-sewage-spills,theguardian.com,[UNTRANSLATED] Only three people ever prosecuted for covering up England illegal sewage spills | Environment Agency
England,LOCATION,65,72,simple,https://www.aol.co.uk/news/only-three-people-prosecuted-covering-213016850.html,aol.co.uk,[UNTRANSLATED] Only three people ever prosecuted for covering up England illegal sewage spills
Veolia Environnement,PERSON,15,35,simple,https://www.zonebourse.com/cours/action/VEOLIA-ENVIRONNEMENT-4726/actualite/Veolia-Environnement-Document-AMF-CP-225C0684-49678508/,zonebourse.com,[UNTRANSLATED] Veolia Environnement : Document AMF CP . 225C0684
Semia Gharbi,PERSON,52,64,simple,https://fr.allafrica.com/stories/202504210388.html,fr.allafrica.com,"[UNTRANSLATED] Tunisie : La scientifique tunisienne Semia Gharbi remporte le  Nobel vert , pour la région Afrique"
Projet Simandou,PERSON,15,30,simple,https://guineenews.org/2025/04/25/projet-simandou-la-ministre-de-lenvironnement-parle-de-huit-etudes-dimpact/,guineenews.org,[UNTRANSLATED] Projet Simandou : La Ministre de lenvironnement parle de huit études dimpact – Guinéenews©
La Ministre,PERSON,33,44,simple,https://guineenews.org/2025/04/25/projet-simandou-la-ministre-de-lenvironnement-parle-de-huit-etudes-dimpact/,guineenews.org,[UNTRANSLATED] Projet Simandou : La Ministre de lenvironnement parle de huit études dimpact – Guinéenews©
